,时间,合约名,信号,单价,手数,总价,手续费,可用资金,开仓均价,品种浮盈,权益,当日收盘,已缴纳保证金,平仓盈亏
427,2024-08-05,5170,不交易,0.0,0,0,0,99986679,4194,45585,100074570,3282.3,40546,
428,2024-08-05,ALL,,0.0,0,0,0,99986679,,,100074570,,40546,
429,2024-08-06,1460,不交易,0.0,0,0,0,99986679,4000,2130,100029355,3787.0,40546,
430,2024-08-06,5170,不交易,0.0,0,0,0,99986679,4194,47095,100076450,3252.1,40546,
431,2024-08-06,ALL,,0.0,0,0,0,99986679,,,100076450,,40546,
432,2024-08-07,1460,不交易,0.0,0,0,0,99986679,4000,2200,100029425,3780.0,40546,
433,2024-08-07,5170,不交易,0.0,0,0,0,99986679,4194,48760,100078185,3218.8,40546,
434,2024-08-07,ALL,,0.0,0,0,0,99986679,,,100078185,,40546,
435,2024-08-08,1460,不交易,0.0,0,0,0,99986679,4000,2530,100029755,3747.0,40546,
436,2024-08-08,5170,不交易,0.0,0,0,0,99986679,4194,65565,100095320,2882.7,40546,
437,2024-08-08,ALL,,0.0,0,0,0,99986679,,,100095320,,40546,
438,2024-08-09,1460,不交易,0.0,0,0,0,99986679,4000,2610,100029835,3739.0,40546,
439,2024-08-09,5170,不交易,0.0,0,0,0,99986679,4194,68055,100097890,2832.9,40546,
440,2024-08-09,ALL,,0.0,0,0,0,99986679,,,100097890,,40546,
441,2024-08-12,1460,不交易,0.0,0,0,0,99986679,4000,3100,100030325,3690.0,40546,
442,2024-08-12,5170,不交易,0.0,0,0,0,99986679,4194,65595,100095920,2882.1,40546,
443,2024-08-12,ALL,,0.0,0,0,0,99986679,,,100095920,,40546,
444,2024-08-13,1460,不交易,0.0,0,0,0,99986679,4000,3830,100031055,3617.0,40546,
445,2024-08-13,5170,不交易,0.0,0,0,0,99986679,4194,66550,100097605,2863.0,40546,
446,2024-08-13,ALL,,0.0,0,0,0,99986679,,,100097605,,40546,
447,2024-08-14,1460,不交易,0.0,0,0,0,99986679,4000,3610,100030835,3639.0,40546,
448,2024-08-14,5170,不交易,0.0,0,0,0,99986679,4194,71805,100102640,2757.9,40546,
449,2024-08-14,ALL,,0.0,0,0,0,99986679,,,100102640,,40546,
450,2024-08-15,1460,不交易,0.0,0,0,0,99986679,4000,3290,100030515,3671.0,40546,
451,2024-08-15,5170,不交易,0.0,0,0,0,99986679,4194,74350,100104865,2707.0,40546,
452,2024-08-15,ALL,,0.0,0,0,0,99986679,,,100104865,,40546,
453,2024-08-16,1460,不交易,0.0,0,0,0,99986679,4000,3790,100031015,3621.0,40546,
454,2024-08-16,5170,不交易,0.0,0,0,0,99986679,4194,74530,100105545,2703.4,40546,
455,2024-08-16,ALL,,0.0,0,0,0,99986679,,,100105545,,40546,
456,2024-08-19,1460,不交易,0.0,0,0,0,99986679,4000,3790,100031015,3621.0,40546,
457,2024-08-19,5170,不交易,0.0,0,0,0,99986679,4194,84290,100115305,2508.2,40546,
458,2024-08-19,ALL,,0.0,0,0,0,99986679,,,100115305,,40546,
459,2024-08-20,1460,不交易,0.0,0,0,0,99986679,4000,3590,100030815,3641.0,40546,
460,2024-08-20,5170,不交易,0.0,0,0,0,99986679,4194,85070,100115885,2492.6,40546,
461,2024-08-20,ALL,,0.0,0,0,0,99986679,,,100115885,,40546,
462,2024-08-21,1460,不交易,0.0,0,0,0,99986679,4000,3590,100030815,3641.0,40546,
463,2024-08-21,5170,不交易,0.0,0,0,0,99986679,4194,85170,100115985,2490.6,40546,
464,2024-08-21,ALL,,0.0,0,0,0,99986679,,,100115985,,40546,
465,2024-08-22,1460,不交易,0.0,0,0,0,99986679,4000,3850,100031075,3615.0,40546,
466,2024-08-22,5170,不交易,0.0,0,0,0,99986679,4194,84300,100115375,2508.0,40546,
467,2024-08-22,ALL,,0.0,0,0,0,99986679,,,100115375,,40546,
468,2024-08-23,1460,不交易,0.0,0,0,0,99986679,4000,3960,100031185,3604.0,40546,
469,2024-08-23,5170,不交易,0.0,0,0,0,99986679,4194,87160,100118345,2450.8,40546,
470,2024-08-23,ALL,,0.0,0,0,0,99986679,,,100118345,,40546,
471,2024-08-26,1460,不交易,0.0,0,0,0,99986679,4000,3700,100030925,3630.0,40546,
472,2024-08-26,5170,不交易,0.0,0,0,0,99986679,4194,85530,100116455,2483.4,40546,
473,2024-08-26,ALL,,0.0,0,0,0,99986679,,,100116455,,40546,
474,2024-08-27,1460,不交易,0.0,0,0,0,99986679,4000,3830,100031055,3617.0,40546,
475,2024-08-27,5170,不交易,0.0,0,0,0,99986679,4194,98950,100130005,2215.0,40546,
476,2024-08-27,ALL,,0.0,0,0,0,99986679,,,100130005,,40546,
477,2024-08-28,1460,不交易,0.0,0,0,0,99986679,4000,3810,100031035,3619.0,40546,
478,2024-08-28,5170,不交易,0.0,0,0,0,99986679,4194,103280,100134315,2128.4,40546,
479,2024-08-28,ALL,,0.0,0,0,0,99986679,,,100134315,,40546,
480,2024-08-29,1460,反手平空,3619.0,1,2800,0,99993289,4000,0,100031035,3594.0,37746,3810.0
481,2024-08-29,1460,开多仓,3619.0,1,2533,0,99990756,3619,-250,100030785,3594.0,40279,
482,2024-08-29,5170,不交易,0.0,0,0,0,99990756,4194,102820,100133605,2137.6,40279,
483,2024-08-29,ALL,,0.0,0,0,0,99990756,,,100133605,,40279,
484,2024-08-30,1460,不交易,0.0,0,0,0,99990756,3619,-310,100030725,3588.0,40279,
485,2024-08-30,5170,不交易,0.0,0,0,0,99990756,4194,110290,100141015,1988.2,40279,
486,2024-08-30,ALL,,0.0,0,0,0,99990756,,,100141015,,40279,
487,2024-09-02,1460,不交易,0.0,0,0,0,99990756,3619,-170,100030865,3602.0,40279,
488,2024-09-02,5170,不交易,0.0,0,0,0,99990756,4194,116905,100147770,1855.9,40279,
489,2024-09-02,ALL,,0.0,0,0,0,99990756,,,100147770,,40279,
490,2024-09-03,1460,不交易,0.0,0,0,0,99990756,3619,-30,100031005,3616.0,40279,
491,2024-09-03,5170,不交易,0.0,0,0,0,99990756,4194,114440,100145445,1905.2,40279,
492,2024-09-03,ALL,,0.0,0,0,0,99990756,,,100145445,,40279,
493,2024-09-04,1460,不交易,0.0,0,0,0,99990756,3619,-330,100030705,3586.0,40279,
494,2024-09-04,5170,不交易,0.0,0,0,0,99990756,4194,120015,100150720,1793.7,40279,
495,2024-09-04,ALL,,0.0,0,0,0,99990756,,,100150720,,40279,
496,2024-09-05,1460,不交易,0.0,0,0,0,99990756,3619,-320,100030715,3587.0,40279,
497,2024-09-05,5170,不交易,0.0,0,0,0,99990756,4194,126445,100157160,1665.1,40279,
498,2024-09-05,ALL,,0.0,0,0,0,99990756,,,100157160,,40279,
499,2024-09-06,1460,不交易,0.0,0,0,0,99990756,3619,80,100031115,3627.0,40279,
500,2024-09-06,5170,不交易,0.0,0,0,0,99990756,4194,130530,100161645,1583.4,40279,
501,2024-09-06,ALL,,0.0,0,0,0,99990756,,,100161645,,40279,
502,2024-09-09,1460,不交易,0.0,0,0,0,99990756,3619,-430,100030605,3576.0,40279,
503,2024-09-09,5170,不交易,0.0,0,0,0,99990756,4194,133585,100164190,1522.3,40279,
504,2024-09-09,ALL,,0.0,0,0,0,99990756,,,100164190,,40279,
505,2024-09-10,1460,不交易,0.0,0,0,0,99990756,3619,-220,100030815,3597.0,40279,
506,2024-09-10,5170,不交易,0.0,0,0,0,99990756,4194,130695,100161510,1580.1,40279,
507,2024-09-10,ALL,,0.0,0,0,0,99990756,,,100161510,,40279,
508,2024-09-11,1460,不交易,0.0,0,0,0,99990756,3619,-120,100030915,3607.0,40279,
509,2024-09-11,5170,不交易,0.0,0,0,0,99990756,4194,123200,100154115,1730.0,40279,
510,2024-09-11,ALL,,0.0,0,0,0,99990756,,,100154115,,40279,
511,2024-09-12,1460,不交易,0.0,0,0,0,99990756,3619,100,100031135,3629.0,40279,
512,2024-09-12,5170,不交易,0.0,0,0,0,99990756,4194,126825,100157960,1657.5,40279,
513,2024-09-12,ALL,,0.0,0,0,0,99990756,,,100157960,,40279,
514,2024-09-13,5170,反手平空,1657.5,1,37746,0,100155327,4194,0,100157860,1646.4,2533,126825.0
515,2024-09-13,5170,开多仓,1657.5,1,14918,0,100140409,1658,-555,100157305,1646.4,17451,
516,2024-09-13,1460,不交易,0.0,0,0,0,100140409,3619,320,100157625,3651.0,17451,
517,2024-09-13,ALL,,0.0,0,0,0,100140409,,,100157625,,17451,
518,2024-09-18,1460,不交易,0.0,0,0,0,100140409,3619,190,100158050,3638.0,17451,
519,2024-09-18,5170,不交易,0.0,0,0,0,100140409,1658,-4845,100153205,1560.6,17451,
520,2024-09-18,ALL,,0.0,0,0,0,100140409,,,100153205,,17451,
521,2024-09-19,1460,不交易,0.0,0,0,0,100140409,3619,330,100158190,3652.0,17451,
522,2024-09-19,5170,不交易,0.0,0,0,0,100140409,1658,-3565,100154625,1586.2,17451,
523,2024-09-19,ALL,,0.0,0,0,0,100140409,,,100154625,,17451,
524,2024-09-20,1460,不交易,0.0,0,0,0,100140409,3619,780,100158640,3697.0,17451,
525,2024-09-20,5170,不交易,0.0,0,0,0,100140409,1658,-4870,100153770,1560.1,17451,
526,2024-09-20,ALL,,0.0,0,0,0,100140409,,,100153770,,17451,
527,2024-09-23,1460,不交易,0.0,0,0,0,100140409,3619,200,100158060,3639.0,17451,
528,2024-09-23,5170,不交易,0.0,0,0,0,100140409,1658,450,100158510,1666.5,17451,
529,2024-09-23,ALL,,0.0,0,0,0,100140409,,,100158510,,17451,
530,2024-09-24,1460,不交易,0.0,0,0,0,100140409,3619,370,100158230,3656.0,17451,
531,2024-09-24,5170,不交易,0.0,0,0,0,100140409,1658,8895,100167125,1835.4,17451,
532,2024-09-24,ALL,,0.0,0,0,0,100140409,,,100167125,,17451,
533,2024-09-25,1460,不交易,0.0,0,0,0,100140409,3619,40,100157900,3623.0,17451,
534,2024-09-25,5170,不交易,0.0,0,0,0,100140409,1658,7570,100165470,1808.9,17451,
535,2024-09-25,ALL,,0.0,0,0,0,100140409,,,100165470,,17451,
536,2024-09-26,1460,不交易,0.0,0,0,0,100140409,3619,-350,100157510,3584.0,17451,
537,2024-09-26,5170,不交易,0.0,0,0,0,100140409,1658,10555,100168065,1868.6,17451,
538,2024-09-26,ALL,,0.0,0,0,0,100140409,,,100168065,,17451,
539,2024-09-27,1460,不交易,0.0,0,0,0,100140409,3619,-320,100157540,3587.0,17451,
540,2024-09-27,5170,不交易,0.0,0,0,0,100140409,1658,13885,100171425,1935.2,17451,
541,2024-09-27,ALL,,0.0,0,0,0,100140409,,,100171425,,17451,
542,2024-09-30,1460,不交易,0.0,0,0,0,100140409,3619,-240,100157620,3595.0,17451,
543,2024-09-30,5170,不交易,0.0,0,0,0,100140409,1658,29705,100187325,2251.6,17451,
544,2024-09-30,ALL,,0.0,0,0,0,100140409,,,100187325,,17451,
545,2024-10-08,1460,不交易,0.0,0,0,0,100140409,3619,-920,100156940,3527.0,17451,
546,2024-10-08,5170,不交易,0.0,0,0,0,100140409,1658,2120,100159060,1699.9,17451,
547,2024-10-08,ALL,,0.0,0,0,0,100140409,,,100159060,,17451,
548,2024-10-09,1460,反手平多,3527.0,-1,2533,0,100142022,3619,0,100156940,3534.0,14918,-920.0
549,2024-10-09,1460,开空仓,3527.0,-1,2469,0,100139554,3527,-70,100156870,3534.0,17386,
550,2024-10-09,5170,不交易,0.0,0,0,0,100139554,1658,2915,100159785,1715.8,17386,
551,2024-10-09,ALL,,0.0,0,0,0,100139554,,,100159785,,17386,
552,2024-10-10,1460,不交易,0.0,0,0,0,100139554,3527,-140,100156800,3541.0,17386,
553,2024-10-10,5170,不交易,0.0,0,0,0,100139554,1658,13595,100170395,1929.4,17386,
554,2024-10-10,ALL,,0.0,0,0,0,100139554,,,100170395,,17386,
555,2024-10-11,1460,不交易,0.0,0,0,0,100139554,3527,180,100157120,3509.0,17386,
556,2024-10-11,5170,不交易,0.0,0,0,0,100139554,1658,24495,100181615,2147.4,17386,
557,2024-10-11,ALL,,0.0,0,0,0,100139554,,,100181615,,17386,
558,2024-10-14,1460,不交易,0.0,0,0,0,100139554,3527,-120,100156820,3539.0,17386,
559,2024-10-14,5170,不交易,0.0,0,0,0,100139554,1658,21470,100178290,2086.9,17386,
560,2024-10-14,ALL,,0.0,0,0,0,100139554,,,100178290,,17386,
561,2024-10-15,1460,不交易,0.0,0,0,0,100139554,3527,-160,100156780,3543.0,17386,
562,2024-10-15,5170,不交易,0.0,0,0,0,100139554,1658,27455,100184235,2206.6,17386,
563,2024-10-15,ALL,,0.0,0,0,0,100139554,,,100184235,,17386,
564,2024-10-16,1460,不交易,0.0,0,0,0,100139554,3527,-600,100156340,3587.0,17386,
565,2024-10-16,5170,不交易,0.0,0,0,0,100139554,1658,29965,100186305,2256.8,17386,
566,2024-10-16,ALL,,0.0,0,0,0,100139554,,,100186305,,17386,
567,2024-10-17,1460,不交易,0.0,0,0,0,100139554,3527,-40,100156900,3531.0,17386,
568,2024-10-17,5170,不交易,0.0,0,0,0,100139554,1658,27895,100184795,2215.4,17386,
569,2024-10-17,ALL,,0.0,0,0,0,100139554,,,100184795,,17386,
570,2024-10-18,1460,不交易,0.0,0,0,0,100139554,3527,-530,100156410,3580.0,17386,
571,2024-10-18,5170,不交易,0.0,0,0,0,100139554,1658,34070,100190480,2338.9,17386,
572,2024-10-18,ALL,,0.0,0,0,0,100139554,,,100190480,,17386,
573,2024-10-21,1460,反手平空,3580.0,1,2469,0,100141492,3527,0,100156410,3585.0,14918,-530.0
574,2024-10-21,1460,开多仓,3580.0,1,2506,0,100138986,3580,50,100156460,3585.0,17424,
575,2024-10-21,5170,不交易,0.0,0,0,0,100138986,1658,42740,100199200,2512.3,17424,
576,2024-10-21,ALL,,0.0,0,0,0,100138986,,,100199200,,17424,
577,2024-10-22,1460,不交易,0.0,0,0,0,100138986,3580,-80,100156330,3572.0,17424,
578,2024-10-22,5170,不交易,0.0,0,0,0,100138986,1658,33600,100189930,2329.5,17424,
579,2024-10-22,ALL,,0.0,0,0,0,100138986,,,100189930,,17424,
580,2024-10-23,1460,不交易,0.0,0,0,0,100138986,3580,240,100156650,3604.0,17424,
581,2024-10-23,5170,不交易,0.0,0,0,0,100138986,1658,34840,100191490,2354.3,17424,
582,2024-10-23,ALL,,0.0,0,0,0,100138986,,,100191490,,17424,
583,2024-10-24,1460,不交易,0.0,0,0,0,100138986,3580,-160,100156250,3564.0,17424,
584,2024-10-24,5170,不交易,0.0,0,0,0,100138986,1658,41480,100197730,2487.1,17424,
585,2024-10-24,ALL,,0.0,0,0,0,100138986,,,100197730,,17424,
586,2024-10-25,1460,不交易,0.0,0,0,0,100138986,3580,-150,100156260,3565.0,17424,
587,2024-10-25,5170,不交易,0.0,0,0,0,100138986,1658,41720,100197980,2491.9,17424,
588,2024-10-25,ALL,,0.0,0,0,0,100138986,,,100197980,,17424,
589,2024-10-28,1460,不交易,0.0,0,0,0,100138986,3580,-440,100155970,3536.0,17424,
590,2024-10-28,5170,不交易,0.0,0,0,0,100138986,1658,41405,100197375,2485.6,17424,
591,2024-10-28,ALL,,0.0,0,0,0,100138986,,,100197375,,17424,
592,2024-10-29,1460,不交易,0.0,0,0,0,100138986,3580,-840,100155570,3496.0,17424,
593,2024-10-29,5170,不交易,0.0,0,0,0,100138986,1658,34855,100190425,2354.6,17424,
594,2024-10-29,ALL,,0.0,0,0,0,100138986,,,100190425,,17424,
595,2024-10-30,1460,反手平多,3496.0,-1,2506,0,100140652,3580,0,100155570,3499.0,14918,-840.0
596,2024-10-30,1460,开空仓,3496.0,-1,2447,0,100138205,3496,-30,100155540,3499.0,17365,
597,2024-10-30,5170,不交易,0.0,0,0,0,100138205,1658,40845,100196385,2474.4,17365,
598,2024-10-30,ALL,,0.0,0,0,0,100138205,,,100196385,,17365,
599,2024-10-31,1460,不交易,0.0,0,0,0,100138205,3496,120,100155690,3484.0,17365,
600,2024-10-31,5170,不交易,0.0,0,0,0,100138205,1658,45400,100201090,2565.5,17365,
601,2024-10-31,ALL,,0.0,0,0,0,100138205,,,100201090,,17365,
602,2024-11-01,1460,不交易,0.0,0,0,0,100138205,3496,150,100155720,3481.0,17365,
603,2024-11-01,5170,不交易,0.0,0,0,0,100138205,1658,41740,100197460,2492.3,17365,
604,2024-11-01,ALL,,0.0,0,0,0,100138205,,,100197460,,17365,
605,2024-11-04,1460,不交易,0.0,0,0,0,100138205,3496,-420,100155150,3538.0,17365,
606,2024-11-04,5170,不交易,0.0,0,0,0,100138205,1658,41330,100196480,2484.1,17365,
607,2024-11-04,ALL,,0.0,0,0,0,100138205,,,100196480,,17365,
608,2024-11-05,1460,不交易,0.0,0,0,0,100138205,3496,-400,100155170,3536.0,17365,
609,2024-11-05,5170,不交易,0.0,0,0,0,100138205,1658,51510,100206680,2687.7,17365,
610,2024-11-05,ALL,,0.0,0,0,0,100138205,,,100206680,,17365,
611,2024-11-06,1460,反手平空,3536.0,1,2447,0,100140252,3496,0,100155170,3501.0,14918,-400.0
612,2024-11-06,1460,开多仓,3536.0,1,2475,0,100137777,3536,-350,100154820,3501.0,17393,
613,2024-11-06,5170,不交易,0.0,0,0,0,100137777,1658,46865,100201685,2594.8,17393,
614,2024-11-06,ALL,,0.0,0,0,0,100137777,,,100201685,,17393,
615,2024-11-07,1460,反手平多,3501.0,-1,2475,0,100139902,3536,0,100154820,3548.0,14918,-350.0
616,2024-11-07,1460,开空仓,3501.0,-1,2451,0,100137452,3501,-470,100154350,3548.0,17368,
617,2024-11-07,5170,不交易,0.0,0,0,0,100137452,1658,53785,100208135,2733.2,17368,
618,2024-11-07,ALL,,0.0,0,0,0,100137452,,,100208135,,17368,
619,2024-11-08,1460,反手平空,3548.0,1,2451,0,100139432,3501,0,100154350,3584.0,14918,-470.0
620,2024-11-08,1460,开多仓,3548.0,1,2484,0,100136949,3548,360,100154710,3584.0,17401,
621,2024-11-08,5170,不交易,0.0,0,0,0,100136949,1658,51445,100206155,2686.4,17401,
622,2024-11-08,ALL,,0.0,0,0,0,100136949,,,100206155,,17401,
623,2024-11-11,1460,不交易,0.0,0,0,0,100136949,3548,70,100154420,3555.0,17401,
624,2024-11-11,5170,不交易,0.0,0,0,0,100136949,1658,46060,100200480,2578.7,17401,
625,2024-11-11,ALL,,0.0,0,0,0,100136949,,,100200480,,17401,
626,2024-11-12,1460,不交易,0.0,0,0,0,100136949,3548,-150,100154200,3533.0,17401,
627,2024-11-12,5170,不交易,0.0,0,0,0,100136949,1658,44620,100198820,2549.9,17401,
628,2024-11-12,ALL,,0.0,0,0,0,100136949,,,100198820,,17401,
629,2024-11-13,1460,不交易,0.0,0,0,0,100136949,3548,-160,100154190,3532.0,17401,
630,2024-11-13,5170,不交易,0.0,0,0,0,100136949,1658,47055,100201245,2598.6,17401,
631,2024-11-13,ALL,,0.0,0,0,0,100136949,,,100201245,,17401,
632,2024-11-14,5170,反手平多,2598.6,-1,14918,0,100198921,1658,0,100201405,2523.1,2484,47054.99999999999
633,2024-11-14,5170,开空仓,2598.6,-1,23387,0,100175534,2599,3775,100205180,2523.1,25871,
634,2024-11-14,1460,不交易,0.0,0,0,0,100175534,3548,-600,100204580,3488.0,25871,
635,2024-11-14,ALL,,0.0,0,0,0,100175534,,,100204580,,25871,
636,2024-11-15,1460,不交易,0.0,0,0,0,100175534,3548,-990,100200415,3449.0,25871,
637,2024-11-15,5170,不交易,0.0,0,0,0,100175534,2599,-3000,100197415,2658.6,25871,
638,2024-11-15,ALL,,0.0,0,0,0,100175534,,,100197415,,25871,
639,2024-11-18,1460,反手平多,3449.0,-1,2484,0,100177028,3548,0,100200415,3431.0,23387,-990.0
640,2024-11-18,1460,开空仓,3449.0,-1,2414,0,100174613,3449,180,100200595,3431.0,25802,
641,2024-11-18,5170,不交易,0.0,0,0,0,100174613,2599,-1735,100198860,2633.3,25802,
642,2024-11-18,ALL,,0.0,0,0,0,100174613,,,100198860,,25802,
643,2024-11-19,1460,不交易,0.0,0,0,0,100174613,3449,60,100200475,3443.0,25802,
644,2024-11-19,5170,不交易,0.0,0,0,0,100174613,2599,-2990,100197485,2658.4,25802,
645,2024-11-19,ALL,,0.0,0,0,0,100174613,,,100197485,,25802,
646,2024-11-20,1460,不交易,0.0,0,0,0,100174613,3449,170,100200585,3432.0,25802,
647,2024-11-20,5170,不交易,0.0,0,0,0,100174613,2599,-5725,100194860,2713.1,25802,
648,2024-11-20,ALL,,0.0,0,0,0,100174613,,,100194860,,25802,
649,2024-11-21,1460,不交易,0.0,0,0,0,100174613,3449,0,100200415,3449.0,25802,
650,2024-11-21,5170,不交易,0.0,0,0,0,100174613,2599,-6595,100193820,2730.5,25802,
651,2024-11-21,ALL,,0.0,0,0,0,100174613,,,100193820,,25802,
652,2024-11-22,1460,不交易,0.0,0,0,0,100174613,3449,310,100200725,3418.0,25802,
653,2024-11-22,5170,不交易,0.0,0,0,0,100174613,2599,-4355,100196370,2685.7,25802,
654,2024-11-22,ALL,,0.0,0,0,0,100174613,,,100196370,,25802,
655,2024-11-25,1460,不交易,0.0,0,0,0,100174613,3449,30,100200445,3446.0,25802,
656,2024-11-25,5170,不交易,0.0,0,0,0,100174613,2599,12030,100212475,2358.0,25802,
657,2024-11-25,ALL,,0.0,0,0,0,100174613,,,100212475,,25802,
658,2024-11-26,1460,不交易,0.0,0,0,0,100174613,3449,-140,100200275,3463.0,25802,
659,2024-11-26,5170,不交易,0.0,0,0,0,100174613,2599,13620,100213895,2326.2,25802,
660,2024-11-26,ALL,,0.0,0,0,0,100174613,,,100213895,,25802,
661,2024-11-27,1460,不交易,0.0,0,0,0,100174613,3449,-170,100200245,3466.0,25802,
662,2024-11-27,5170,不交易,0.0,0,0,0,100174613,2599,12405,100212650,2350.5,25802,
663,2024-11-27,ALL,,0.0,0,0,0,100174613,,,100212650,,25802,
664,2024-11-28,1460,不交易,0.0,0,0,0,100174613,3449,100,100200515,3439.0,25802,
665,2024-11-28,5170,不交易,0.0,0,0,0,100174613,2599,15555,100216070,2287.5,25802,
666,2024-11-28,ALL,,0.0,0,0,0,100174613,,,100216070,,25802,
667,2024-11-29,1460,不交易,0.0,0,0,0,100174613,3449,-400,100200015,3489.0,25802,
668,2024-11-29,5170,不交易,0.0,0,0,0,100174613,2599,18035,100218050,2237.9,25802,
669,2024-11-29,ALL,,0.0,0,0,0,100174613,,,100218050,,25802,
670,2024-12-02,1460,反手平空,3489.0,1,2414,0,100176628,3449,0,100200015,3501.0,23387,-400.0
671,2024-12-02,1460,开多仓,3489.0,1,2442,0,100174185,3489,120,100200135,3501.0,25830,
