,时间,合约名,信号,单价,手数,总价,手续费,可用资金,开仓均价,品种浮盈,权益,当日收盘,已缴纳保证金,平仓盈亏
0,2024-12-02,ALL,,0,0,0,0,100000000,,,100000000,,0,
1,2024-12-03,ALL,,0,0,0,0,100000000,,,100000000,,0,
2,2024-12-04,ALL,,0,0,0,0,100000000,,,100000000,,0,
3,2024-12-05,ALL,,0,0,0,0,100000000,,,100000000,,0,
4,2024-12-06,ALL,,0,0,0,0,100000000,,,100000000,,0,
5,2024-12-09,ALL,,0,0,0,0,100000000,,,100000000,,0,
6,2024-12-10,ALL,,0,0,0,0,100000000,,,100000000,,0,
