,时间,合约名,信号,单价,手数,总价,手续费,可用资金,开仓均价,品种浮盈,权益,当日收盘,已缴纳保证金,平仓盈亏
0,2024-01-02,ALL,,0.0,0,0,0,100000000,,,100000000,,0,
1,2024-01-02,豆一加权,开空仓,4925.0,-10,34475,0,99965525,4925,0,100000000,4925.0,34475,
2,2024-01-02,鸡蛋加权,开空仓,3639.0,-10,25473,0,99940052,3639,0,100000000,3639.0,59948,
3,2024-01-02,棉花加权,开多仓,15595.0,10,54583,0,99885470,15595,0,100000000,15595.0,114530,
4,2024-01-02,铁矿石加权,开多仓,1001.5,10,150225,0,99735244,1002,0,100000000,1001.5,264756,
5,2024-01-02,集运欧线加权,开多仓,1751.6,10,157644,0,99577600,1752,0,100000000,1751.6,422400,
6,2024-01-02,纸浆加权,开多仓,5830.0,10,46640,0,99530960,5830,0,100000000,5830.0,469040,
7,2024-01-02,焦炭加权,开多仓,2536.0,10,507200,0,99023760,2536,0,100000000,2536.0,976240,
8,2024-01-02,螺纹钢加权,开多仓,4036.0,10,28252,0,98995508,4036,0,100000000,4036.0,1004492,
9,2024-01-02,焦煤加权,开多仓,1928.5,10,138852,0,98856656,1928,0,100000000,1928.5,1143344,
10,2024-01-02,玻璃加权,开空仓,1866.0,-10,44784,0,98811872,1866,0,100000000,1866.0,1188128,
11,2024-01-02,苹果加权,开多仓,8235.0,10,82350,0,98729522,8235,0,100000000,8235.0,1270478,
12,2024-01-02,ALL,,0.0,0,0,0,98729522,,,100000000,,1270478,
13,2024-01-03,花生加权,开多仓,8734.0,10,34936,0,98694586,8734,1300,100001300,8760.0,1305414,
14,2024-01-03,沥青加权,开多仓,3744.0,10,33696,0,98660890,3744,-4800,99996500,3696.0,1339110,
15,2024-01-03,乙二醇加权,开多仓,4562.0,10,36496,0,98624394,4562,500,99997000,4567.0,1375606,
16,2024-01-03,生猪加权,开多仓,14580.0,10,186624,0,98437770,14580,-8800,99988200,14525.0,1562230,
17,2024-01-03,热轧卷板加权,开多仓,4144.0,10,29008,0,98408762,4144,1500,99989700,4159.0,1591238,
18,2024-01-03,工业硅加权,开多仓,14380.0,10,64710,0,98344052,14380,-2750,99986950,14325.0,1655948,
19,2024-01-03,硅铁加权,开多仓,6768.0,10,30456,0,98313596,6768,2300,99989250,6814.0,1686404,
20,2024-01-03,50股指加权,开空仓,2300.0,-10,828000,0,97485596,2300,-15000,99974250,2305.0,2514404,
21,2024-01-03,300股指加权,开空仓,3395.6,-10,1222416,0,96263180,3396,18600,99992850,3389.4,3736820,
22,2024-01-03,豆一加权,不交易,0.0,0,0,0,96263180,4925,7500,100000350,4850.0,3736820,
23,2024-01-03,鸡蛋加权,不交易,0.0,0,0,0,96263180,3639,2900,100003250,3610.0,3736820,
24,2024-01-03,棉花加权,不交易,0.0,0,0,0,96263180,15595,2500,100005750,15645.0,3736820,
25,2024-01-03,铁矿石加权,不交易,0.0,0,0,0,96263180,1002,12000,100017750,1013.5,3736820,
26,2024-01-03,集运欧线加权,不交易,0.0,0,0,0,96263180,1752,184050,100201800,2119.7,3736820,
27,2024-01-03,纸浆加权,不交易,0.0,0,0,0,96263180,5830,9600,100211400,5926.0,3736820,
28,2024-01-03,焦炭加权,不交易,0.0,0,0,0,96263180,2536,33000,100244400,2569.0,3736820,
29,2024-01-03,螺纹钢加权,不交易,0.0,0,0,0,96263180,4036,800,100245200,4044.0,3736820,
30,2024-01-03,焦煤加权,不交易,0.0,0,0,0,96263180,1928,25800,100271000,1971.5,3736820,
31,2024-01-03,玻璃加权,不交易,0.0,0,0,0,96263180,1866,-16600,100254400,1949.0,3736820,
32,2024-01-03,苹果加权,不交易,0.0,0,0,0,96263180,8235,10300,100264700,8338.0,3736820,
33,2024-01-03,ALL,,0.0,0,0,0,96263180,,,100264700,,3736820,
34,2024-01-03,沥青加权,反手平多,3696.0,-10,33696,0,96292076,3744,0,99995200,3696.0,3703124,-4800.0
35,2024-01-03,沥青加权,开空仓,3696.0,-10,33264,0,96258812,3696,0,99995200,3696.0,3736388,
36,2024-01-03,沪铝加权,开空仓,19325.0,-10,86962,0,96171850,19325,0,99995200,19325.0,3823350,
37,2024-01-03,碳酸锂加权,开空仓,105925.0,-10,127110,0,96044740,105925,0,99995200,105925.0,3950460,
38,2024-01-03,沪镍加权,开多仓,128170.0,10,153804,0,95890936,128170,0,99995200,128170.0,4104264,
39,2024-01-03,玻璃加权,反手平空,1949.0,10,44784,0,95919120,1866,0,99978600,1949.0,4059480,-16600.0
40,2024-01-03,玻璃加权,开多仓,1949.0,10,46776,0,95872344,1949,0,99978600,1949.0,4106256,
41,2024-01-03,纯碱加权,开多仓,2070.0,10,49680,0,95822664,2070,0,99978600,2070.0,4155936,
42,2024-01-03,豆一加权,不交易,0.0,0,0,0,95822664,4925,7500,99986100,4850.0,4155936,
43,2024-01-03,鸡蛋加权,不交易,0.0,0,0,0,95822664,3639,2900,99989000,3610.0,4155936,
44,2024-01-03,花生加权,不交易,0.0,0,0,0,95822664,8734,1300,99990300,8760.0,4155936,
45,2024-01-03,棉花加权,不交易,0.0,0,0,0,95822664,15595,2500,99992800,15645.0,4155936,
46,2024-01-03,铁矿石加权,不交易,0.0,0,0,0,95822664,1002,12000,100004800,1013.5,4155936,
47,2024-01-03,乙二醇加权,不交易,0.0,0,0,0,95822664,4562,500,100005300,4567.0,4155936,
48,2024-01-03,生猪加权,不交易,0.0,0,0,0,95822664,14580,-8800,99996500,14525.0,4155936,
49,2024-01-03,集运欧线加权,不交易,0.0,0,0,0,95822664,1752,184050,100180550,2119.7,4155936,
50,2024-01-03,热轧卷板加权,不交易,0.0,0,0,0,95822664,4144,1500,100182050,4159.0,4155936,
51,2024-01-03,纸浆加权,不交易,0.0,0,0,0,95822664,5830,9600,100191650,5926.0,4155936,
52,2024-01-03,工业硅加权,不交易,0.0,0,0,0,95822664,14380,-2750,100188900,14325.0,4155936,
53,2024-01-03,焦炭加权,不交易,0.0,0,0,0,95822664,2536,33000,100221900,2569.0,4155936,
54,2024-01-03,螺纹钢加权,不交易,0.0,0,0,0,95822664,4036,800,100222700,4044.0,4155936,
55,2024-01-03,焦煤加权,不交易,0.0,0,0,0,95822664,1928,25800,100248500,1971.5,4155936,
56,2024-01-03,硅铁加权,不交易,0.0,0,0,0,95822664,6768,2300,100250800,6814.0,4155936,
57,2024-01-03,50股指加权,不交易,0.0,0,0,0,95822664,2300,-15000,100235800,2305.0,4155936,
58,2024-01-03,苹果加权,不交易,0.0,0,0,0,95822664,8235,10300,100246100,8338.0,4155936,
59,2024-01-03,300股指加权,不交易,0.0,0,0,0,95822664,3396,18600,100264700,3389.4,4155936,
60,2024-01-03,ALL,,0.0,0,0,0,95822664,,,100264700,,4155936,
61,2024-01-04,PVC加权,开多仓,5917.0,10,20710,0,95801954,5917,-2500,99976100,5867.0,4176646,
62,2024-01-04,橡胶加权,开空仓,14110.0,-10,112880,0,95689074,14110,23000,99999100,13880.0,4289526,
63,2024-01-04,工业硅加权,反手平多,14325.0,-10,64710,0,95751034,14380,0,99996350,14270.0,4224816,-2750.0
64,2024-01-04,工业硅加权,开空仓,14325.0,-10,64462,0,95686572,14325,2750,99999100,14270.0,4289278,
65,2024-01-04,锰硅加权,开多仓,6448.0,10,29016,0,95657556,6448,-1400,99997700,6420.0,4318294,
66,2024-01-04,豆一加权,不交易,0.0,0,0,0,95657556,4925,8500,100006200,4840.0,4318294,
67,2024-01-04,鸡蛋加权,不交易,0.0,0,0,0,95657556,3639,2300,100008500,3616.0,4318294,
68,2024-01-04,花生加权,不交易,0.0,0,0,0,95657556,8734,5100,100013600,8836.0,4318294,
69,2024-01-04,棉花加权,不交易,0.0,0,0,0,95657556,15595,4000,100017600,15675.0,4318294,
70,2024-01-04,铁矿石加权,不交易,0.0,0,0,0,95657556,1002,8500,100026100,1010.0,4318294,
71,2024-01-04,沥青加权,不交易,0.0,0,0,0,95657556,3696,-1900,100024200,3715.0,4318294,
72,2024-01-04,沪铝加权,不交易,0.0,0,0,0,95657556,19325,6250,100030450,19200.0,4318294,
73,2024-01-04,乙二醇加权,不交易,0.0,0,0,0,95657556,4562,-2100,100028350,4541.0,4318294,
74,2024-01-04,生猪加权,不交易,0.0,0,0,0,95657556,14580,-11200,100017150,14510.0,4318294,
75,2024-01-04,集运欧线加权,不交易,0.0,0,0,0,95657556,1752,289600,100306750,2330.8,4318294,
76,2024-01-04,热轧卷板加权,不交易,0.0,0,0,0,95657556,4144,100,100306850,4145.0,4318294,
77,2024-01-04,纸浆加权,不交易,0.0,0,0,0,95657556,5830,3400,100310250,5864.0,4318294,
78,2024-01-04,碳酸锂加权,不交易,0.0,0,0,0,95657556,105925,58300,100368550,100095.0,4318294,
79,2024-01-04,焦炭加权,不交易,0.0,0,0,0,95657556,2536,-36500,100332050,2499.5,4318294,
80,2024-01-04,沪镍加权,不交易,0.0,0,0,0,95657556,128170,-25700,100306350,125600.0,4318294,
81,2024-01-04,螺纹钢加权,不交易,0.0,0,0,0,95657556,4036,-200,100306150,4034.0,4318294,
82,2024-01-04,焦煤加权,不交易,0.0,0,0,0,95657556,1928,-26400,100279750,1884.5,4318294,
83,2024-01-04,硅铁加权,不交易,0.0,0,0,0,95657556,6768,-700,100279050,6754.0,4318294,
84,2024-01-04,玻璃加权,不交易,0.0,0,0,0,95657556,1949,-10600,100268450,1896.0,4318294,
85,2024-01-04,50股指加权,不交易,0.0,0,0,0,95657556,2300,40800,100309250,2286.4,4318294,
86,2024-01-04,苹果加权,不交易,0.0,0,0,0,95657556,8235,10100,100319350,8336.0,4318294,
87,2024-01-04,纯碱加权,不交易,0.0,0,0,0,95657556,2070,-16600,100302750,1987.0,4318294,
88,2024-01-04,300股指加权,不交易,0.0,0,0,0,95657556,3396,124800,100427550,3354.0,4318294,
89,2024-01-04,ALL,,0.0,0,0,0,95657556,,,100427550,,4318294,
90,2024-01-04,PVC加权,反手平多,5867.0,-10,20710,0,95675766,5917,0,99973350,5867.0,4297584,-2500.0
91,2024-01-04,PVC加权,开空仓,5867.0,-10,20535,0,95655231,5867,0,99973350,5867.0,4318119,
92,2024-01-04,燃油加权,开多仓,3105.0,10,27945,0,95627286,3105,0,99973350,3105.0,4346064,
93,2024-01-04,1000股指加权,开空仓,5706.4,-10,1369536,0,94257750,5706,0,99973350,5706.4,5715600,
94,2024-01-04,沪镍加权,反手平多,125600.0,-10,153804,0,94385854,128170,0,99947650,125600.0,5561796,-25700.0
95,2024-01-04,沪镍加权,开空仓,125600.0,-10,150720,0,94235134,125600,0,99947650,125600.0,5712516,
96,2024-01-04,红枣加权,开空仓,14610.0,-10,109575,0,94125559,14610,0,99947650,14610.0,5822091,
97,2024-01-04,豆一加权,不交易,0.0,0,0,0,94125559,4925,8500,99956150,4840.0,5822091,
98,2024-01-04,鸡蛋加权,不交易,0.0,0,0,0,94125559,3639,2300,99958450,3616.0,5822091,
99,2024-01-04,花生加权,不交易,0.0,0,0,0,94125559,8734,5100,99963550,8836.0,5822091,
100,2024-01-04,棉花加权,不交易,0.0,0,0,0,94125559,15595,4000,99967550,15675.0,5822091,
101,2024-01-04,铁矿石加权,不交易,0.0,0,0,0,94125559,1002,8500,99976050,1010.0,5822091,
102,2024-01-04,橡胶加权,不交易,0.0,0,0,0,94125559,14110,23000,99999050,13880.0,5822091,
103,2024-01-04,沥青加权,不交易,0.0,0,0,0,94125559,3696,-1900,99997150,3715.0,5822091,
104,2024-01-04,沪铝加权,不交易,0.0,0,0,0,94125559,19325,6250,100003400,19200.0,5822091,
105,2024-01-04,乙二醇加权,不交易,0.0,0,0,0,94125559,4562,-2100,100001300,4541.0,5822091,
106,2024-01-04,生猪加权,不交易,0.0,0,0,0,94125559,14580,-11200,99990100,14510.0,5822091,
107,2024-01-04,集运欧线加权,不交易,0.0,0,0,0,94125559,1752,289600,100279700,2330.8,5822091,
108,2024-01-04,热轧卷板加权,不交易,0.0,0,0,0,94125559,4144,100,100279800,4145.0,5822091,
109,2024-01-04,纸浆加权,不交易,0.0,0,0,0,94125559,5830,3400,100283200,5864.0,5822091,
110,2024-01-04,工业硅加权,不交易,0.0,0,0,0,94125559,14325,2750,100285950,14270.0,5822091,
111,2024-01-04,碳酸锂加权,不交易,0.0,0,0,0,94125559,105925,58300,100344250,100095.0,5822091,
112,2024-01-04,焦炭加权,不交易,0.0,0,0,0,94125559,2536,-36500,100307750,2499.5,5822091,
113,2024-01-04,螺纹钢加权,不交易,0.0,0,0,0,94125559,4036,-200,100307550,4034.0,5822091,
114,2024-01-04,焦煤加权,不交易,0.0,0,0,0,94125559,1928,-26400,100281150,1884.5,5822091,
115,2024-01-04,硅铁加权,不交易,0.0,0,0,0,94125559,6768,-700,100280450,6754.0,5822091,
116,2024-01-04,锰硅加权,不交易,0.0,0,0,0,94125559,6448,-1400,100279050,6420.0,5822091,
117,2024-01-04,玻璃加权,不交易,0.0,0,0,0,94125559,1949,-10600,100268450,1896.0,5822091,
118,2024-01-04,50股指加权,不交易,0.0,0,0,0,94125559,2300,40800,100309250,2286.4,5822091,
119,2024-01-04,苹果加权,不交易,0.0,0,0,0,94125559,8235,10100,100319350,8336.0,5822091,
120,2024-01-04,纯碱加权,不交易,0.0,0,0,0,94125559,2070,-16600,100302750,1987.0,5822091,
121,2024-01-04,300股指加权,不交易,0.0,0,0,0,94125559,3396,124800,100427550,3354.0,5822091,
122,2024-01-04,ALL,,0.0,0,0,0,94125559,,,100427550,,5822091,
123,2024-01-05,玉米加权,开空仓,2416.0,-10,16912,0,94108647,2416,2300,99949950,2393.0,5839003,
124,2024-01-05,豆粕加权,开多仓,3302.0,10,23114,0,94085533,3302,-5800,99944150,3244.0,5862117,
125,2024-01-05,白糖加权,开空仓,6334.0,-10,44338,0,94041195,6334,1500,99945650,6319.0,5906455,
126,2024-01-05,乙二醇加权,反手平多,4541.0,-10,36496,0,94075591,4562,0,99943550,4674.0,5869959,-2100.0
127,2024-01-05,乙二醇加权,开空仓,4541.0,-10,36328,0,94039263,4541,-13300,99930250,4674.0,5906287,
128,2024-01-05,原油加权,开多仓,561.6,10,505440,0,93533823,562,-69000,99861250,554.7,6411727,
129,2024-01-05,热轧卷板加权,反手平多,4145.0,-10,29008,0,93562931,4144,0,99861350,4076.0,6382719,100.0
130,2024-01-05,热轧卷板加权,开空仓,4145.0,-10,29015,0,93533916,4145,6900,99868250,4076.0,6411734,
131,2024-01-05,焦炭加权,反手平多,2499.5,-10,507200,0,94004616,2536,0,99831750,2447.0,5904534,-36500.0
132,2024-01-05,焦炭加权,开空仓,2499.5,-10,499900,0,93504716,2500,52500,99884250,2447.0,6404434,
133,2024-01-05,螺纹钢加权,反手平多,4034.0,-10,28252,0,93532768,4036,0,99884050,3966.0,6376182,-200.0
134,2024-01-05,螺纹钢加权,开空仓,4034.0,-10,28238,0,93504530,4034,6800,99890850,3966.0,6404420,
135,2024-01-05,焦煤加权,反手平多,1884.5,-10,138852,0,93616982,1928,0,99864450,1845.0,6265568,-26400.0
136,2024-01-05,焦煤加权,开空仓,1884.5,-10,135684,0,93481298,1884,23700,99888150,1845.0,6401252,
137,2024-01-05,玻璃加权,反手平多,1896.0,-10,46776,0,93517474,1949,0,99877550,1861.0,6354476,-10600.0
138,2024-01-05,玻璃加权,开空仓,1896.0,-10,45504,0,93471970,1896,7000,99884550,1861.0,6399980,
139,2024-01-05,纯碱加权,反手平多,1987.0,-10,49680,0,93505050,2070,0,99867950,1941.0,6350300,-16600.0
140,2024-01-05,纯碱加权,开空仓,1987.0,-10,47688,0,93457362,1987,9200,99877150,1941.0,6397988,
141,2024-01-05,豆一加权,不交易,0.0,0,0,0,93457362,4925,10300,99887450,4822.0,6397988,
142,2024-01-05,鸡蛋加权,不交易,0.0,0,0,0,93457362,3639,7900,99895350,3560.0,6397988,
143,2024-01-05,花生加权,不交易,0.0,0,0,0,93457362,8734,1500,99896850,8764.0,6397988,
144,2024-01-05,PVC加权,不交易,0.0,0,0,0,93457362,5867,3100,99899950,5805.0,6397988,
145,2024-01-05,棉花加权,不交易,0.0,0,0,0,93457362,15595,1250,99901200,15620.0,6397988,
146,2024-01-05,铁矿石加权,不交易,0.0,0,0,0,93457362,1002,-8500,99892700,993.0,6397988,
147,2024-01-05,橡胶加权,不交易,0.0,0,0,0,93457362,14110,25000,99917700,13860.0,6397988,
148,2024-01-05,燃油加权,不交易,0.0,0,0,0,93457362,3105,-4000,99913700,3065.0,6397988,
149,2024-01-05,沥青加权,不交易,0.0,0,0,0,93457362,3696,-600,99913100,3702.0,6397988,
150,2024-01-05,沪铝加权,不交易,0.0,0,0,0,93457362,19325,7250,99920350,19180.0,6397988,
151,2024-01-05,生猪加权,不交易,0.0,0,0,0,93457362,14580,-33600,99886750,14370.0,6397988,
152,2024-01-05,1000股指加权,不交易,0.0,0,0,0,93457362,5706,212400,100099150,5600.2,6397988,
153,2024-01-05,集运欧线加权,不交易,0.0,0,0,0,93457362,1752,212650,100311800,2176.9,6397988,
154,2024-01-05,纸浆加权,不交易,0.0,0,0,0,93457362,5830,2400,100314200,5854.0,6397988,
155,2024-01-05,工业硅加权,不交易,0.0,0,0,0,93457362,14325,16500,100330700,13995.0,6397988,
156,2024-01-05,碳酸锂加权,不交易,0.0,0,0,0,93457362,105925,76950,100407650,98230.0,6397988,
157,2024-01-05,沪镍加权,不交易,0.0,0,0,0,93457362,125600,19000,100426650,123700.0,6397988,
158,2024-01-05,硅铁加权,不交易,0.0,0,0,0,93457362,6768,-1400,100425250,6740.0,6397988,
159,2024-01-05,锰硅加权,不交易,0.0,0,0,0,93457362,6448,-2000,100423250,6408.0,6397988,
160,2024-01-05,50股指加权,不交易,0.0,0,0,0,93457362,2300,76800,100500050,2274.4,6397988,
161,2024-01-05,红枣加权,不交易,0.0,0,0,0,93457362,14610,4250,100504300,14525.0,6397988,
162,2024-01-05,苹果加权,不交易,0.0,0,0,0,93457362,8235,-2500,100501800,8210.0,6397988,
163,2024-01-05,300股指加权,不交易,0.0,0,0,0,93457362,3396,180000,100681800,3335.6,6397988,
164,2024-01-05,ALL,,0.0,0,0,0,93457362,,,100681800,,6397988,
165,2024-01-05,豆粕加权,反手平多,3244.0,-10,23114,0,93474676,3302,0,99849550,3244.0,6374874,-5800.0
166,2024-01-05,豆粕加权,开空仓,3244.0,-10,22708,0,93451968,3244,0,99849550,3244.0,6397582,
167,2024-01-05,棉花加权,反手平多,15620.0,-10,54583,0,93507800,15595,0,99850800,15620.0,6343000,1250.0
168,2024-01-05,棉花加权,开空仓,15620.0,-10,54670,0,93453130,15620,0,99850800,15620.0,6397670,
169,2024-01-05,铁矿石加权,反手平多,993.0,-10,150225,0,93594856,1002,0,99842300,993.0,6247444,-8500.0
170,2024-01-05,铁矿石加权,开空仓,993.0,-10,148950,0,93445906,993,0,99842300,993.0,6396394,
171,2024-01-05,乙二醇加权,反手平空,4674.0,10,36328,0,93468934,4541,0,99829000,4674.0,6360066,-13300.0
172,2024-01-05,乙二醇加权,开多仓,4674.0,10,37392,0,93431542,4674,0,99829000,4674.0,6397458,
173,2024-01-05,生猪加权,反手平多,14370.0,-10,186624,0,93584566,14580,0,99795400,14370.0,6210834,-33600.0
174,2024-01-05,生猪加权,开空仓,14370.0,-10,183936,0,93400630,14370,0,99795400,14370.0,6394770,
175,2024-01-05,十年债加权,开多仓,102.94000000000001,10,205880,0,93194750,103,0,99795400,102.94,6600650,
176,2024-01-05,玉米加权,不交易,0.0,0,0,0,93194750,2416,2300,99797700,2393.0,6600650,
177,2024-01-05,豆一加权,不交易,0.0,0,0,0,93194750,4925,10300,99808000,4822.0,6600650,
178,2024-01-05,鸡蛋加权,不交易,0.0,0,0,0,93194750,3639,7900,99815900,3560.0,6600650,
179,2024-01-05,花生加权,不交易,0.0,0,0,0,93194750,8734,1500,99817400,8764.0,6600650,
180,2024-01-05,PVC加权,不交易,0.0,0,0,0,93194750,5867,3100,99820500,5805.0,6600650,
181,2024-01-05,白糖加权,不交易,0.0,0,0,0,93194750,6334,1500,99822000,6319.0,6600650,
182,2024-01-05,橡胶加权,不交易,0.0,0,0,0,93194750,14110,25000,99847000,13860.0,6600650,
183,2024-01-05,燃油加权,不交易,0.0,0,0,0,93194750,3105,-4000,99843000,3065.0,6600650,
184,2024-01-05,沥青加权,不交易,0.0,0,0,0,93194750,3696,-600,99842400,3702.0,6600650,
185,2024-01-05,沪铝加权,不交易,0.0,0,0,0,93194750,19325,7250,99849650,19180.0,6600650,
186,2024-01-05,1000股指加权,不交易,0.0,0,0,0,93194750,5706,212400,100062050,5600.2,6600650,
187,2024-01-05,集运欧线加权,不交易,0.0,0,0,0,93194750,1752,212650,100274700,2176.9,6600650,
188,2024-01-05,原油加权,不交易,0.0,0,0,0,93194750,562,-69000,100205700,554.7,6600650,
189,2024-01-05,热轧卷板加权,不交易,0.0,0,0,0,93194750,4145,6900,100212600,4076.0,6600650,
190,2024-01-05,纸浆加权,不交易,0.0,0,0,0,93194750,5830,2400,100215000,5854.0,6600650,
191,2024-01-05,工业硅加权,不交易,0.0,0,0,0,93194750,14325,16500,100231500,13995.0,6600650,
192,2024-01-05,碳酸锂加权,不交易,0.0,0,0,0,93194750,105925,76950,100308450,98230.0,6600650,
193,2024-01-05,焦炭加权,不交易,0.0,0,0,0,93194750,2500,52500,100360950,2447.0,6600650,
194,2024-01-05,沪镍加权,不交易,0.0,0,0,0,93194750,125600,19000,100379950,123700.0,6600650,
195,2024-01-05,螺纹钢加权,不交易,0.0,0,0,0,93194750,4034,6800,100386750,3966.0,6600650,
196,2024-01-05,焦煤加权,不交易,0.0,0,0,0,93194750,1884,23700,100410450,1845.0,6600650,
197,2024-01-05,硅铁加权,不交易,0.0,0,0,0,93194750,6768,-1400,100409050,6740.0,6600650,
198,2024-01-05,锰硅加权,不交易,0.0,0,0,0,93194750,6448,-2000,100407050,6408.0,6600650,
199,2024-01-05,玻璃加权,不交易,0.0,0,0,0,93194750,1896,7000,100414050,1861.0,6600650,
200,2024-01-05,50股指加权,不交易,0.0,0,0,0,93194750,2300,76800,100490850,2274.4,6600650,
201,2024-01-05,红枣加权,不交易,0.0,0,0,0,93194750,14610,4250,100495100,14525.0,6600650,
202,2024-01-05,苹果加权,不交易,0.0,0,0,0,93194750,8235,-2500,100492600,8210.0,6600650,
203,2024-01-05,纯碱加权,不交易,0.0,0,0,0,93194750,1987,9200,100501800,1941.0,6600650,
204,2024-01-05,300股指加权,不交易,0.0,0,0,0,93194750,3396,180000,100681800,3335.6,6600650,
205,2024-01-05,ALL,,0.0,0,0,0,93194750,,,100681800,,6600650,
206,2024-01-08,棕榈油加权,开多仓,7012.0,10,56096,0,93138654,7012,-1600,99793800,6996.0,6656746,
207,2024-01-08,豆油加权,开多仓,7386.0,10,51702,0,93086952,7386,-2200,99791600,7364.0,6708448,
208,2024-01-08,纸浆加权,反手平多,5854.0,-10,46640,0,93135992,5830,0,99794000,5792.0,6661808,2400.0
209,2024-01-08,纸浆加权,开空仓,5854.0,-10,46832,0,93089160,5854,6200,99800200,5792.0,6708640,
210,2024-01-08,苹果加权,反手平多,8210.0,-10,82350,0,93169010,8235,0,99797700,8261.0,6626290,-2500.0
211,2024-01-08,苹果加权,开空仓,8210.0,-10,82100,0,93086910,8210,-5100,99792600,8261.0,6708390,
212,2024-01-08,玉米加权,不交易,0.0,0,0,0,93086910,2416,2800,99795400,2388.0,6708390,
213,2024-01-08,豆一加权,不交易,0.0,0,0,0,93086910,4925,11700,99807100,4808.0,6708390,
214,2024-01-08,豆粕加权,不交易,0.0,0,0,0,93086910,3244,4800,99811900,3196.0,6708390,
215,2024-01-08,鸡蛋加权,不交易,0.0,0,0,0,93086910,3639,14300,99826200,3496.0,6708390,
216,2024-01-08,花生加权,不交易,0.0,0,0,0,93086910,8734,1200,99827400,8758.0,6708390,
217,2024-01-08,PVC加权,不交易,0.0,0,0,0,93086910,5867,1900,99829300,5829.0,6708390,
218,2024-01-08,白糖加权,不交易,0.0,0,0,0,93086910,6334,1000,99830300,6324.0,6708390,
219,2024-01-08,棉花加权,不交易,0.0,0,0,0,93086910,15620,5750,99836050,15505.0,6708390,
220,2024-01-08,铁矿石加权,不交易,0.0,0,0,0,93086910,993,8000,99844050,985.0,6708390,
221,2024-01-08,橡胶加权,不交易,0.0,0,0,0,93086910,14110,62500,99906550,13485.0,6708390,
222,2024-01-08,燃油加权,不交易,0.0,0,0,0,93086910,3105,-9500,99897050,3010.0,6708390,
223,2024-01-08,沥青加权,不交易,0.0,0,0,0,93086910,3696,2000,99899050,3676.0,6708390,
224,2024-01-08,沪铝加权,不交易,0.0,0,0,0,93086910,19325,10000,99909050,19125.0,6708390,
225,2024-01-08,乙二醇加权,不交易,0.0,0,0,0,93086910,4674,-1800,99907250,4656.0,6708390,
226,2024-01-08,生猪加权,不交易,0.0,0,0,0,93086910,14370,800,99908050,14365.0,6708390,
227,2024-01-08,1000股指加权,不交易,0.0,0,0,0,93086910,5706,601200,100509250,5405.8,6708390,
228,2024-01-08,集运欧线加权,不交易,0.0,0,0,0,93086910,1752,136000,100645250,2023.6,6708390,
229,2024-01-08,原油加权,不交易,0.0,0,0,0,93086910,562,-99000,100546250,551.7,6708390,
230,2024-01-08,热轧卷板加权,不交易,0.0,0,0,0,93086910,4145,9700,100555950,4048.0,6708390,
231,2024-01-08,工业硅加权,不交易,0.0,0,0,0,93086910,14325,19250,100575200,13940.0,6708390,
232,2024-01-08,碳酸锂加权,不交易,0.0,0,0,0,93086910,105925,93400,100668600,96585.0,6708390,
233,2024-01-08,焦炭加权,不交易,0.0,0,0,0,93086910,2500,87500,100756100,2412.0,6708390,
234,2024-01-08,沪镍加权,不交易,0.0,0,0,0,93086910,125600,10000,100766100,124600.0,6708390,
235,2024-01-08,螺纹钢加权,不交易,0.0,0,0,0,93086910,4034,9500,100775600,3939.0,6708390,
236,2024-01-08,焦煤加权,不交易,0.0,0,0,0,93086910,1884,59100,100834700,1786.0,6708390,
237,2024-01-08,硅铁加权,不交易,0.0,0,0,0,93086910,6768,-3700,100831000,6694.0,6708390,
238,2024-01-08,锰硅加权,不交易,0.0,0,0,0,93086910,6448,-5000,100826000,6348.0,6708390,
239,2024-01-08,玻璃加权,不交易,0.0,0,0,0,93086910,1896,13000,100839000,1831.0,6708390,
240,2024-01-08,50股指加权,不交易,0.0,0,0,0,93086910,2300,169200,101008200,2243.6,6708390,
241,2024-01-08,十年债加权,不交易,0.0,0,0,0,93086910,103,-2000,101006200,102.92,6708390,
242,2024-01-08,红枣加权,不交易,0.0,0,0,0,93086910,14610,19750,101025950,14215.0,6708390,
243,2024-01-08,纯碱加权,不交易,0.0,0,0,0,93086910,1987,8800,101034750,1943.0,6708390,
244,2024-01-08,300股指加权,不交易,0.0,0,0,0,93086910,3396,354600,101389350,3277.4,6708390,
245,2024-01-08,ALL,,0.0,0,0,0,93086910,,,101389350,,6708390,
246,2024-01-08,集运欧线加权,反手平多,2023.6,-10,157644,0,93380554,1752,0,99931300,2023.6,6550746,136000.0
247,2024-01-08,集运欧线加权,开空仓,2023.6,-10,182124,0,93198430,2024,0,99931300,2023.6,6732870,
248,2024-01-08,硅铁加权,反手平多,6694.0,-10,30456,0,93225186,6768,0,99927600,6694.0,6702414,-3700.0
249,2024-01-08,硅铁加权,开空仓,6694.0,-10,30123,0,93195062,6694,0,99927600,6694.0,6732538,
250,2024-01-08,锰硅加权,反手平多,6348.0,-10,29016,0,93219078,6448,0,99922600,6348.0,6703522,-5000.0
251,2024-01-08,锰硅加权,开空仓,6348.0,-10,28566,0,93190512,6348,0,99922600,6348.0,6732088,
252,2024-01-08,尿素加权,开空仓,2030.0,-10,32480,0,93158032,2030,0,99922600,2030.0,6764568,
